step,elapsed_tokens,elapsed_examples,training_loss,training_sequence_accuracy,training_token_accuracy,validation_loss,validation_sequence_accuracy,validation_token_accuracy,classification/accuracy,classification/precision,classification/recall,classification/auroc,classification/auprc,classification/f1.0
2344,6696960,75008,0.009742596802144819,1.0,1.0,,,,,,,,,
2345,6699296,75040,0.017976982973264832,0.9375,0.9375,0.015551421679541827,1.0,1.0,,,,,,
2346,6701888,75072,0.01770467654226387,0.9375,0.9375,,,,,,,,,
2347,6704480,75104,0.01579385797555928,0.9375,0.9375,,,,,,,,,
2348,6706816,75136,0.018476609497863644,0.90625,0.90625,,,,,,,,,
2349,6709408,75168,0.019047654142506202,1.0,1.0,,,,,,,,,
2350,6720192,75200,0.005007382236230258,0.96875,0.96875,,,,,,,,,
2351,6722784,75232,0.018003726486497524,0.96875,0.96875,,,,,,,,,
2352,6725120,75264,0.019142114772913294,0.96875,0.96875,,,,,,,,,
2353,6727456,75296,0.01938671709664026,0.9375,0.9375,0.023278962676891647,0.96875,0.96875,,,,,,
2354,6729792,75328,0.019463415183316443,0.96875,0.96875,,,,,,,,,
2355,6732640,75360,0.016323878494872577,0.9375,0.9375,,,,,,,,,
2356,6734976,75392,0.01853137726622832,1.0,1.0,,,,,,,,,
2357,6737312,75424,0.018950040784886997,0.9375,0.9375,,,,,,,,,
2358,6739904,75456,0.017222570276829316,0.84375,0.84375,,,,,,,,,
2359,6742240,75488,0.018606251519435735,0.96875,0.96875,,,,,,,,,
2360,6744832,75520,0.017143260127342082,0.96875,0.96875,,,,,,,,,
2361,6747424,75552,0.0169918479727816,0.96875,0.96875,0.015068521674492111,0.96875,0.96875,,,,,,
2362,6750016,75584,0.016000402548961446,0.96875,0.96875,,,,,,,,,
2363,6753376,75616,0.014059372045425896,0.90625,0.90625,,,,,,,,,
2364,6755968,75648,0.018051128628294735,1.0,1.0,,,,,,,,,
2365,6758560,75680,0.01866493146606902,0.875,0.875,,,,,,,,,
2366,6761408,75712,0.015594103422527855,1.0,1.0,,,,,,,,,
2367,6763744,75744,0.019989117181527447,0.90625,0.90625,,,,,,,,,
2368,6766336,75776,0.015639531188223633,0.96875,0.96875,,,,,,,,,
2369,6769184,75808,0.014395525512002455,1.0,1.0,0.020762282845543874,1.0,1.0,,,,,,
2370,6772032,75840,0.018911278723909818,0.96875,0.96875,,,,,,,,,
2371,6775136,75872,0.014165756353416922,0.875,0.875,,,,,,,,,
2372,6777728,75904,0.0158816151185245,0.90625,0.90625,,,,,,,,,
2373,6780320,75936,0.01717785439893204,0.90625,0.90625,,,,,,,,,
2374,6783424,75968,0.014255118855521207,0.9375,0.9375,,,,,,,,,
2375,6786016,76000,0.017105536688779014,1.0,1.0,,,,,,,,,
2376,6788608,76032,0.02011529811458519,0.9375,0.9375,,,,,,,,,
2377,6791200,76064,0.017734914085846494,0.90625,0.90625,0.02405430364531504,0.96875,0.96875,,,,,,
2378,6794304,76096,0.014868252563666933,1.0,1.0,,,,,,,,,
2379,6796896,76128,0.01757788933687599,0.9375,0.9375,,,,,,,,,
2380,6799744,76160,0.018980693061397828,1.0,1.0,,,,,,,,,
2381,6802592,76192,0.015768567663899575,0.84375,0.84375,,,,,,,,,
2382,6805184,76224,0.019293901600901504,0.96875,0.96875,,,,,,,,,
2383,6808544,76256,0.01267885372883432,0.96875,0.96875,,,,,,,,,
2384,6812416,76288,0.01077829277271147,0.96875,0.96875,,,,,,,,,
2385,6815008,76320,0.01721014446579445,0.9375,0.9375,0.01796694303290547,1.0,1.0,,,,,,
2386,6817600,76352,0.01723753361652549,1.0,1.0,,,,,,,,,
2387,6820192,76384,0.018049070388891635,0.9375,0.9375,,,,,,,,,
2388,6823040,76416,0.0175412203938263,0.84375,0.84375,,,,,,,,,
2389,6826144,76448,0.014870371331423849,0.96875,0.96875,,,,,,,,,
2390,6828480,76480,0.018278511429378676,0.96875,0.96875,,,,,,,,,
2391,6831584,76512,0.014403296848736875,0.96875,0.96875,,,,,,,,,
2392,6834176,76544,0.015326712480689503,1.0,1.0,,,,,,,,,
2393,6837280,76576,0.015709078895974424,0.90625,0.90625,0.017216527971086967,1.0,1.0,,,,,,
2394,6839872,76608,0.017852520826569126,0.96875,0.96875,,,,,,,,,
2395,6841952,76640,0.02185371506931998,0.9375,0.9375,,,,,,,,,
2396,6844544,76672,0.018805388397669355,0.9375,0.9375,,,,,,,,,
2397,6846880,76704,0.017201592151009512,0.90625,0.90625,,,,,,,,,
2398,6849728,76736,0.016764375084427106,0.875,0.875,,,,,,,,,
2399,6852064,76768,0.018216135487038404,0.96875,0.96875,,,,,,,,,
2400,6855168,76800,0.015291688908800912,0.9375,0.9375,,,,,,,,,
2401,6857504,76832,0.018780643105129908,0.90625,0.90625,0.020323966650640134,1.0,1.0,,,,,,
2402,6860096,76864,0.017906940604879372,0.9375,0.9375,,,,,,,,,
2403,6862944,76896,0.014386233055476207,0.9375,0.9375,,,,,,,,,
2404,6867328,76928,0.011107130628684167,0.9375,0.9375,,,,,,,,,
2405,6869920,76960,0.01725631940482624,1.0,1.0,,,,,,,,,
2406,6873024,76992,0.01545560294346711,0.96875,0.96875,,,,,,,,,
2407,6875872,77024,0.015824473202982345,0.96875,0.96875,,,,,,,,,
2408,6878976,77056,0.016171641635203488,0.9375,0.9375,,,,,,,,,
2409,6881568,77088,0.016649035946694923,0.96875,0.96875,0.01678150406448682,1.0,1.0,,,,,,
2410,6885184,77120,0.013007192739841902,0.96875,0.96875,,,,,,,,,
2411,6888032,77152,0.01563767773095694,0.96875,0.96875,,,,,,,,,
2412,6890624,77184,0.019454165269541728,1.0,1.0,,,,,,,,,
2413,6893216,77216,0.016790149475644507,0.9375,0.9375,,,,,,,,,
2414,6895808,77248,0.016272244285635912,1.0,1.0,,,,,,,,,
2415,6898400,77280,0.018162594147393664,0.96875,0.96875,,,,,,,,,
2416,6901504,77312,0.01281970465086151,0.96875,0.96875,,,,,,,,,
2417,6903840,77344,0.01850216642804439,0.90625,0.90625,0.016972751864769892,0.96875,0.96875,,,,,,
2418,6906176,77376,0.018519134172226583,0.90625,0.90625,,,,,,,,,
2419,6908512,77408,0.018094478423930287,0.9375,0.9375,,,,,,,,,
2420,6911104,77440,0.015450796937922007,0.9375,0.9375,,,,,,,,,
2421,6914464,77472,0.01378606234046935,0.96875,0.96875,,,,,,,,,
2422,6917056,77504,0.01543073577728606,0.96875,0.96875,,,,,,,,,
2423,6919392,77536,0.019509987392031768,1.0,1.0,,,,,,,,,
2424,6921984,77568,0.016299301477722822,0.9375,0.9375,,,,,,,,,
2425,6924320,77600,0.018144284337507696,0.875,0.875,0.015719120753876294,1.0,1.0,,,,,,
2426,6927168,77632,0.01523884633278485,0.9375,0.9375,,,,,,,,,
2427,6929760,77664,0.018100797988709234,0.96875,0.96875,,,,,,,,,
2428,6932608,77696,0.014057557306221803,0.96875,0.96875,,,,,,,,,
2429,6934944,77728,0.016793468452832867,0.96875,0.96875,,,,,,,,,
2430,6938048,77760,0.013254704782832014,1.0,1.0,,,,,,,,,
2431,6940640,77792,0.018354380033090784,0.9375,0.9375,,,,,,,,,
2432,6942976,77824,0.01877435543318488,0.96875,0.96875,,,,,,,,,
2433,6946592,77856,0.012498336627901629,0.9375,0.9375,0.014291621430209487,0.96875,0.96875,,,,,,
2434,6948928,77888,0.01832835834590619,1.0,1.0,,,,,,,,,
2435,6951776,77920,0.015066733060192794,0.875,0.875,,,,,,,,,
2436,6954112,77952,0.019314345449957224,0.96875,0.96875,,,,,,,,,
2437,6957728,77984,0.014490454986673045,0.96875,0.96875,,,,,,,,,
2438,6960832,78016,0.014955114407884397,0.90625,0.90625,,,,,,,,,
2439,6963936,78048,0.016195949789020385,0.90625,0.90625,,,,,,,,,
2440,6966528,78080,0.017562542060464197,0.96875,0.96875,,,,,,,,,
2441,6969376,78112,0.015897495274340017,0.90625,0.90625,0.01671670478689155,1.0,1.0,,,,,,
2442,6972736,78144,0.01350641594879743,1.0,1.0,,,,,,,,,
2443,6975072,78176,0.01880085696634569,0.90625,0.90625,,,,,,,,,
2444,6977920,78208,0.014583031630587136,0.9375,0.9375,,,,,,,,,
2445,6980768,78240,0.01583392415023022,1.0,1.0,,,,,,,,,
2446,6983104,78272,0.018212355902240136,0.9375,0.9375,,,,,,,,,
2447,6986464,78304,0.012581415350974874,1.0,1.0,,,,,,,,,
2448,6988800,78336,0.020379176927718328,0.96875,0.96875,,,,,,,,,
2449,6991648,78368,0.014300380772661804,0.9375,0.9375,0.020802150563788292,1.0,1.0,,,,,,
2450,6994496,78400,0.016344126044845322,0.90625,0.90625,,,,,,,,,
2451,6998368,78432,0.00930534628061845,0.9375,0.9375,,,,,,,,,
2452,7000960,78464,0.01740764682262136,0.9375,0.9375,,,,,,,,,
2453,7003808,78496,0.012873940030506119,0.96875,0.96875,,,,,,,,,
2454,7006656,78528,0.01472777746190655,0.9375,0.9375,,,,,,,,,
2455,7009248,78560,0.01603479652900514,0.96875,0.96875,,,,,,,,,
2456,7011328,78592,0.021630008161146082,0.9375,0.9375,,,,,,,,,
2457,7013664,78624,0.01826214142025994,0.96875,0.96875,0.018940048609327756,0.96875,0.96875,,,,,,
2458,7016256,78656,0.019661959349809403,0.96875,0.96875,,,,,,,,,
2459,7018848,78688,0.01722934411796789,0.875,0.875,,,,,,,,,
2460,7021184,78720,0.017937202360636076,0.96875,0.96875,,,,,,,,,
2461,7023264,78752,0.02226528806008333,0.96875,0.96875,,,,,,,,,
2462,7025856,78784,0.01778893472498524,0.9375,0.9375,,,,,,,,,
2463,7029472,78816,0.013341227946169834,0.90625,0.90625,,,,,,,,,
2464,7032320,78848,0.015969796439376124,1.0,1.0,,,,,,,,,
2465,7035168,78880,0.01663548128698107,0.9375,0.9375,0.015571154601792765,1.0,1.0,,,,,,
2466,7038016,78912,0.015875523309722184,0.96875,0.96875,,,,,,,,,
2467,7040608,78944,0.017993426276204504,0.96875,0.96875,,,,,,,,,
2468,7043456,78976,0.017553592264304946,0.96875,0.96875,,,,,,,,,
2469,7046304,79008,0.015400256536550128,0.96875,0.96875,,,,,,,,,
2470,7048896,79040,0.018023951780190804,0.90625,0.90625,,,,,,,,,
2471,7051488,79072,0.01564405763444602,0.9375,0.9375,,,,,,,,,
2472,7054592,79104,0.013543253854303884,0.90625,0.90625,,,,,,,,,
2473,7057952,79136,0.012612001210604878,0.96875,0.96875,0.021514569022873496,0.96875,0.96875,,,,,,
2474,7060800,79168,0.01583600331860567,0.96875,0.96875,,,,,,,,,
2475,7063392,79200,0.01947927305559804,0.9375,0.9375,,,,,,,,,
2476,7066240,79232,0.016193390052787016,1.0,1.0,,,,,,,,,
2477,7068832,79264,0.016741943388595713,0.9375,0.9375,,,,,,,,,
2478,7071936,79296,0.014427891801338445,1.0,1.0,,,,,,,,,
2479,7075040,79328,0.01554485447427168,0.9375,0.9375,,,,,,,,,
2480,7077888,79360,0.016274281219793504,0.90625,0.90625,,,,,,,,,
2481,7080736,79392,0.01657460350377346,0.9375,0.9375,0.027152391619479382,0.9375,0.9375,,,,,,
2482,7084096,79424,0.013258213859819182,0.9375,0.9375,,,,,,,,,
2483,7086688,79456,0.016431691708973427,0.96875,0.96875,,,,,,,,,
2484,7089792,79488,0.014624716433593194,0.96875,0.96875,,,,,,,,,
2485,7092128,79520,0.018527108906779787,1.0,1.0,,,,,,,,,
2486,7094464,79552,0.016291058273011097,0.9375,0.9375,,,,,,,,,
2487,7096800,79584,0.017059888230218662,0.9375,0.9375,,,,,,,,,
2488,7099392,79616,0.021000397575941573,0.96875,0.96875,,,,,,,,,
2489,7102240,79648,0.01798783006744322,0.96875,0.96875,0.018866507991141885,1.0,1.0,,,,,,
2490,7104576,79680,0.01958627709936532,0.96875,0.96875,,,,,,,,,
2491,7107680,79712,0.015342874831633747,0.90625,0.90625,,,,,,,,,
2492,7110016,79744,0.01951894773988973,0.96875,0.96875,,,,,,,,,
2493,7113120,79776,0.013685111024524438,1.0,1.0,,,,,,,,,
2494,7115712,79808,0.016048587037461034,0.78125,0.78125,,,,,,,,,
2495,7118304,79840,0.017957154193528342,0.9375,0.9375,,,,,,,,,
2496,7121152,79872,0.01594584560718493,0.90625,0.90625,,,,,,,,,
2497,7123488,79904,0.018627447263990682,0.9375,0.9375,0.014116188015776238,0.96875,0.96875,,,,,,
2498,7126848,79936,0.012928724173045015,0.96875,0.96875,,,,,,,,,
2499,7137632,79968,0.004912143798686132,1.0,1.0,,,,,,,,,
2500,7139968,80000,0.019327928920315023,0.875,0.875,,,,,,,,,
2501,7142304,80032,0.019778225953848667,0.96875,0.96875,,,,,,,,,
2502,7144896,80064,0.015204648189318926,0.96875,0.96875,,,,,,,,,
2503,7147744,80096,0.01679694687076493,0.90625,0.90625,,,,,,,,,
2504,7150592,80128,0.01633597176506611,0.96875,0.96875,,,,,,,,,
2505,7153184,80160,0.01501724898626263,0.9375,0.9375,0.021255041898701872,0.96875,0.96875,,,,,,
2506,7156288,80192,0.01776996652811905,0.96875,0.96875,,,,,,,,,
2507,7158880,80224,0.01724928546481378,0.96875,0.96875,,,,,,,,,
2508,7161472,80256,0.019303434206522255,0.875,0.875,,,,,,,,,
2509,7164064,80288,0.016528433629333122,0.875,0.875,,,,,,,,,
2510,7166912,80320,0.015721099760915146,0.96875,0.96875,,,,,,,,,
2511,7169248,80352,0.01724511545561167,0.875,0.875,,,,,,,,,
2512,7171840,80384,0.01874924880765117,1.0,1.0,,,,,,,,,
2513,7174944,80416,0.016843090921570585,0.96875,0.96875,0.01781161624981415,1.0,1.0,,,,,,
2514,7177536,80448,0.016496433174615965,0.90625,0.90625,,,,,,,,,
2515,7180128,80480,0.0178079263462914,0.90625,0.90625,,,,,,,,,
2516,7182464,80512,0.017247510827042664,0.9375,0.9375,,,,,,,,,
2517,7185056,80544,0.01770748554141063,0.96875,0.96875,,,,,,,,,
2518,7188928,80576,0.011783757107548762,0.9375,0.9375,,,,,,,,,
2519,7191776,80608,0.015049612210595835,0.9375,0.9375,,,,,,,,,
2520,7194368,80640,0.019553268610465042,0.9375,0.9375,,,,,,,,,
2521,7196704,80672,0.017835566512815326,0.9375,0.9375,0.022316023733080278,0.96875,0.96875,,,,,,
2522,7199040,80704,0.01772082109788677,0.9375,0.9375,,,,,,,,,
2523,7202144,80736,0.014875348900337747,0.9375,0.9375,,,,,,,,,
2524,7204992,80768,0.015350102329114072,0.96875,0.96875,,,,,,,,,
2525,7207840,80800,0.016375192865492407,0.96875,0.96875,,,,,,,,,
2526,7210688,80832,0.015514084379542896,0.96875,0.96875,,,,,,,,,
2527,7213536,80864,0.014585633786276841,0.96875,0.96875,,,,,,,,,
2528,7215872,80896,0.01780087396072198,0.96875,0.96875,,,,,,,,,
2529,7218208,80928,0.01846576879064647,0.875,0.875,0.02154188584347546,1.0,1.0,,,,,,
2530,7220544,80960,0.02003020864424016,0.96875,0.96875,,,,,,,,,
2531,7223648,80992,0.014194188797861655,1.0,1.0,,,,,,,,,
2532,7225984,81024,0.016842474694026853,0.96875,0.96875,,,,,,,,,
2533,7229600,81056,0.013828331892852718,0.96875,0.96875,,,,,,,,,
2534,7234752,81088,0.00935070052988485,0.9375,0.9375,,,,,,,,,
2535,7237344,81120,0.01581074253994643,1.0,1.0,,,,,,,,,
2536,7239936,81152,0.016545468490360676,0.9375,0.9375,,,,,,,,,
2537,7242528,81184,0.017036251480141748,0.9375,0.9375,0.014575899009412474,1.0,1.0,,,,,,
2538,7245376,81216,0.016827687375838965,1.0,1.0,,,,,,,,,
2539,7248224,81248,0.017410048242665264,0.96875,0.96875,,,,,,,,,
2540,7251072,81280,0.016464554136928645,0.96875,0.96875,,,,,,,,,
2541,7253408,81312,0.01862170916972346,0.96875,0.96875,,,,,,,,,
2542,7255744,81344,0.018823408810338452,0.9375,0.9375,,,,,,,,,
2543,7258592,81376,0.01829932008737932,0.96875,0.96875,,,,,,,,,
2544,7261440,81408,0.015254092417584924,0.9375,0.9375,,,,,,,,,
2545,7264032,81440,0.01853175619260832,0.96875,0.96875,0.017809990568423036,1.0,1.0,,,,,,
2546,7266624,81472,0.017314471875500066,0.96875,0.96875,,,,,,,,,
2547,7269216,81504,0.017796429865415846,1.0,1.0,,,,,,,,,
2548,7271808,81536,0.017367269054009014,0.9375,0.9375,,,,,,,,,
2549,7275424,81568,0.011164523675612001,0.9375,0.9375,,,,,,,,,
2550,7278016,81600,0.016703713572785075,0.9375,0.9375,,,,,,,,,
2551,7280608,81632,0.01617213457559104,0.96875,0.96875,,,,,,,,,
2552,7283200,81664,0.01796857106071228,0.96875,0.96875,,,,,,,,,
2553,7286048,81696,0.016448127413681794,0.90625,0.90625,0.01552220112409539,1.0,1.0,,,,,,
2554,7288384,81728,0.022753512180784516,0.9375,0.9375,,,,,,,,,
2555,7291744,81760,0.01254173054871949,0.96875,0.96875,,,,,,,,,
2556,7294336,81792,0.017483926126598513,0.90625,0.90625,,,,,,,,,
2557,7297440,81824,0.014195156332084761,0.9375,0.9375,,,,,,,,,
2558,7300032,81856,0.01691875635797448,1.0,1.0,,,,,,,,,
2559,7302368,81888,0.019244433246044176,0.9375,0.9375,,,,,,,,,
2560,7304960,81920,0.016175151784835435,0.96875,0.96875,,,,,,,,,
2561,7307552,81952,0.017589746011733316,0.875,0.875,0.017514883127692737,0.9375,0.9375,,,,,,
2562,7309888,81984,0.021603765585297086,1.0,1.0,,,,,,,,,
2563,7312736,82016,0.015530714876629288,0.96875,0.96875,,,,,,,,,
2564,7315584,82048,0.015578777431048886,0.96875,0.96875,,,,,,,,,
2565,7318176,82080,0.018428394851357256,0.9375,0.9375,,,,,,,,,
2566,7320512,82112,0.01839226858334557,1.0,1.0,,,,,,,,,
2567,7323360,82144,0.016210587603615902,0.96875,0.96875,,,,,,,,,
2568,7325952,82176,0.01688170220478343,0.96875,0.96875,,,,,,,,,
2569,7328544,82208,0.018931118486184485,0.9375,0.9375,0.009139342336699928,0.96875,0.96875,,,,,,
2570,7331136,82240,0.01865410015018495,0.9375,0.9375,,,,,,,,,
2571,7333984,82272,0.014739914316003484,0.90625,0.90625,,,,,,,,,
2572,7336576,82304,0.016663299347039934,0.9375,0.9375,,,,,,,,,
2573,7340448,82336,0.013139635341511302,0.90625,0.90625,,,,,,,,,
2574,7343296,82368,0.014869272673432616,0.96875,0.96875,,,,,,,,,
2575,7346144,82400,0.015531908427044766,0.9375,0.9375,,,,,,,,,
2576,7348736,82432,0.015587146128749979,0.90625,0.90625,,,,,,,,,
2577,7351072,82464,0.02061757288918132,0.96875,0.96875,0.016037788636816378,1.0,1.0,,,,,,
2578,7354944,82496,0.012600281891899228,0.96875,0.96875,,,,,,,,,
2579,7359072,82528,0.011056187273395466,0.96875,0.96875,,,,,,,,,
2580,7361664,82560,0.01756831227411512,0.9375,0.9375,,,,,,,,,
2581,7364256,82592,0.016962537891478502,0.9375,0.9375,,,,,,,,,
2582,7366592,82624,0.0161633525658455,0.9375,0.9375,,,,,,,,,
2583,7369184,82656,0.01812755991638862,0.875,0.875,,,,,,,,,
2584,7371776,82688,0.02006928996099942,0.96875,0.96875,,,,,,,,,
2585,7374112,82720,0.018537764418236607,0.875,0.875,0.019037089613957895,1.0,1.0,,,,,,
2586,7376704,82752,0.017449460909572317,1.0,1.0,,,,,,,,,
2587,7378784,82784,0.02087327957395463,0.96875,0.96875,,,,,,,,,
2588,7381120,82816,0.017957525261061983,0.96875,0.96875,,,,,,,,,
2589,7383456,82848,0.01854424646573029,0.90625,0.90625,,,,,,,,,
2590,7385792,82880,0.01851108219986396,1.0,1.0,,,,,,,,,
2591,7388384,82912,0.019491129813620122,0.9375,0.9375,,,,,,,,,
2592,7391488,82944,0.013299996302059703,0.96875,0.96875,,,,,,,,,
2593,7393824,82976,0.017953422455172105,0.84375,0.84375,0.019165468076754184,1.0,1.0,,,,,,
2594,7396160,83008,0.018405852656882733,0.96875,0.96875,,,,,,,,,
2595,7398752,83040,0.01709257520246359,0.9375,0.9375,,,,,,,,,
2596,7401344,83072,0.017568187784404953,0.9375,0.9375,,,,,,,,,
2597,7404448,83104,0.015146679227896554,0.96875,0.96875,,,,,,,,,
2598,7407296,83136,0.016359852667624894,0.9375,0.9375,,,,,,,,,
2599,7409632,83168,0.018252063605075627,0.96875,0.96875,,,,,,,,,
2600,7411712,83200,0.022246838968589783,0.96875,0.96875,,,,,,,,,
2601,7414560,83232,0.015809564642385268,0.875,0.875,0.018731698275579176,1.0,1.0,,,,,,
2602,7416896,83264,0.017881048201541253,0.96875,0.96875,,,,,,,,,
2603,7420000,83296,0.014983164434915318,1.0,1.0,,,,,,,,,
2604,7422592,83328,0.015196439044517293,0.96875,0.96875,,,,,,,,,
2605,7425440,83360,0.016023387756220295,0.96875,0.96875,,,,,,,,,
2606,7428032,83392,0.01834019916767916,1.0,1.0,,,,,,,,,
2607,7431136,83424,0.01409614016355798,0.90625,0.90625,,,,,,,,,
2608,7434240,83456,0.013554309644948984,0.9375,0.9375,,,,,,,,,
2609,7437344,83488,0.014457140112276954,0.96875,0.96875,0.01680856467201204,1.0,1.0,,,,,,
2610,7440192,83520,0.015974158036430184,1.0,1.0,,,,,,,,,
2611,7443040,83552,0.016077576958178245,0.9375,0.9375,,,,0.9900000095367432,0.9871244635193133,0.9913793103448276,0.9994612068965517,0.9993737220382232,0.989247311827957
2612,7445888,83584,0.014949816162802575,0.96875,0.96875,,,,,,,,,
2613,7450016,83616,0.009806215610968037,0.9375,0.9375,,,,,,,,,
2614,7452864,83648,0.015322134841378798,1.0,1.0,,,,,,,,,
2615,7455712,83680,0.014435475602197672,0.875,0.875,,,,,,,,,
2616,7458816,83712,0.013691907829236745,0.9375,0.9375,,,,,,,,,
2617,7461408,83744,0.015251842675245274,1.0,1.0,0.022872705530241066,1.0,1.0,,,,,,
2618,7464512,83776,0.013923330074459507,1.0,1.0,,,,,,,,,
2619,7467104,83808,0.016533879381212698,1.0,1.0,,,,,,,,,
2620,7469696,83840,0.01711340702727933,0.96875,0.96875,,,,,,,,,
2621,7472544,83872,0.016656510296063513,0.9375,0.9375,,,,,,,,,
2622,7474880,83904,0.01799469683704179,0.9375,0.9375,,,,,,,,,
2623,7477472,83936,0.016853987489232378,0.96875,0.96875,,,,,,,,,
2624,7480320,83968,0.016345894321069955,0.96875,0.96875,,,,,,,,,
2625,7483168,84000,0.016823992724588708,1.0,1.0,0.023300684016442943,0.9375,0.9375,,,,,,
2626,7486016,84032,0.0133683451695581,0.9375,0.9375,,,,,,,,,
2627,7488608,84064,0.018418342743041594,0.96875,0.96875,,,,,,,,,
2628,7492480,84096,0.010413768071193878,0.9375,0.9375,,,,,,,,,
2629,7503264,84128,0.004913040087629539,0.96875,0.96875,,,,,,,,,
2630,7505856,84160,0.015737054889823247,0.90625,0.90625,,,,,,,,,
2631,7508448,84192,0.01816783821343551,0.90625,0.90625,,,,,,,,,
2632,7512064,84224,0.012817526578540267,0.9375,0.9375,,,,,,,,,
2633,7514912,84256,0.01450433542294476,1.0,1.0,0.01615268133612121,1.0,1.0,,,,,,
2634,7517504,84288,0.017160433928299888,0.90625,0.90625,,,,,,,,,
2635,7519840,84320,0.01718798855570686,0.96875,0.96875,,,,,,,,,
2636,7522176,84352,0.017453223295914998,0.84375,0.84375,,,,,,,,,
2637,7524768,84384,0.01743148997707996,1.0,1.0,,,,,,,,,
2638,7528384,84416,0.013324831678569987,0.96875,0.96875,,,,,,,,,
2639,7530976,84448,0.017094709971782467,0.96875,0.96875,,,,,,,,,
2640,7533056,84480,0.019675401991287554,1.0,1.0,,,,,,,,,
2641,7535392,84512,0.01860588990941761,0.9375,0.9375,0.018871059571746812,1.0,1.0,,,,,,
2642,7538752,84544,0.01344140983479485,0.90625,0.90625,,,,,,,,,
2643,7542624,84576,0.010558033893178656,1.0,1.0,,,,,,,,,
2644,7545216,84608,0.0181256283324675,1.0,1.0,,,,,,,,,
2645,7548064,84640,0.0168413630396987,0.96875,0.96875,,,,,,,,,
2646,7550400,84672,0.018980120946660555,0.90625,0.90625,,,,,,,,,
2647,7552736,84704,0.02032805582570759,0.96875,0.96875,,,,,,,,,
2648,7555584,84736,0.012757425291666818,0.875,0.875,,,,,,,,,
2649,7558176,84768,0.016692597018158135,0.9375,0.9375,0.018605011110457665,1.0,1.0,,,,,,
2650,7561024,84800,0.015985778218937798,0.84375,0.84375,,,,,,,,,
2651,7563872,84832,0.017136177065256285,0.875,0.875,,,,,,,,,
2652,7566976,84864,0.013221014306806273,0.96875,0.96875,,,,,,,,,
2653,7569824,84896,0.01411512883158792,0.96875,0.96875,,,,,,,,,
2654,7572928,84928,0.013708745675352593,0.96875,0.96875,,,,,,,,,
2655,7575776,84960,0.01662074076750619,0.96875,0.96875,,,,,,,,,
2656,7578368,84992,0.016683029526835026,0.96875,0.96875,,,,,,,,,
2657,7580704,85024,0.018975000177873777,0.9375,0.9375,0.02185176938416208,0.96875,0.96875,,,,,,
2658,7583296,85056,0.015954089675910353,0.9375,0.9375,,,,,,,,,
2659,7585888,85088,0.01520309825356091,0.9375,0.9375,,,,,,,,,
2660,7588736,85120,0.015382659135794079,1.0,1.0,,,,,,,,,
2661,7591328,85152,0.01839402338437303,0.9375,0.9375,,,,,,,,,
2662,7593920,85184,0.017710415411512137,0.96875,0.96875,,,,,,,,,
2663,7596768,85216,0.014342811624642904,0.875,0.875,,,,,,,,,
2664,7599616,85248,0.012846766502018832,0.96875,0.96875,,,,,,,,,
2665,7602464,85280,0.014628435079241537,0.96875,0.96875,0.014585665550950942,1.0,1.0,,,,,,
2666,7606592,85312,0.009508611862044995,0.9375,0.9375,,,,,,,,,
2667,7609440,85344,0.014719865592634794,0.96875,0.96875,,,,,,,,,
2668,7613312,85376,0.011281919109887618,0.9375,0.9375,,,,,,,,,
2669,7616416,85408,0.014593719446709267,0.96875,0.96875,,,,,,,,,
2670,7619776,85440,0.013117123989787333,0.9375,0.9375,,,,,,,,,
2671,7623392,85472,0.012038870801327942,0.96875,0.96875,,,,,,,,,
2672,7626240,85504,0.018453273656172445,0.875,0.875,,,,,,,,,
2673,7628832,85536,0.017364545830882976,0.90625,0.90625,0.013382015909129413,1.0,1.0,,,,,,
2674,7631680,85568,0.015057772534892046,1.0,1.0,,,,,,,,,
2675,7634528,85600,0.01374029299186917,1.0,1.0,,,,,,,,,
2676,7637376,85632,0.01381328205751496,0.96875,0.96875,,,,,,,,,
2677,7640224,85664,0.017136651210517283,0.90625,0.90625,,,,,,,,,
2678,7643072,85696,0.013671920854100768,0.875,0.875,,,,,,,,,
2679,7645664,85728,0.015032369938506642,0.9375,0.9375,,,,,,,,,
2680,7648512,85760,0.015487683140435153,0.9375,0.9375,,,,,,,,,
2681,7651360,85792,0.01635374263667814,0.96875,0.96875,0.014430823090477668,1.0,1.0,,,,,,
2682,7653696,85824,0.018013006051790993,1.0,1.0,,,,,,,,,
2683,7657824,85856,0.010194456505557068,0.90625,0.90625,,,,,,,,,
2684,7660416,85888,0.017254943345085955,0.96875,0.96875,,,,,,,,,
2685,7663008,85920,0.014415338511440756,0.9375,0.9375,,,,,,,,,
2686,7666112,85952,0.016070621907071085,0.9375,0.9375,,,,,,,,,
2687,7668960,85984,0.015344455414751185,0.90625,0.90625,,,,,,,,,
2688,7671552,86016,0.01673362378401297,0.96875,0.96875,,,,,,,,,
2689,7674400,86048,0.015183618084278773,0.96875,0.96875,0.015586184428850522,1.0,1.0,,,,,,
2690,7676736,86080,0.01801081084847876,0.96875,0.96875,,,,,,,,,
2691,7679072,86112,0.018087894656133682,0.96875,0.96875,,,,,,,,,
2692,7681664,86144,0.01907476372992886,0.9375,0.9375,,,,,,,,,
2693,7684256,86176,0.013984998563037513,0.9375,0.9375,,,,,,,,,
2694,7687872,86208,0.013048785109657983,1.0,1.0,,,,,,,,,
